date,period,variable,model,mean,median,sd,q25,q75,q05,q95
2090,rcp26,IceOn,GOTM,30.1764705882353,34,10.7076800365301,21,38,14.2,42
2090,rcp26,IceOn,MyLake,NA,NA,NA,22,39,20.1,39
2090,rcp26,IceOn,Simstrat,NA,NA,NA,NA,NA,NA,NA
2090,rcp26,MaxIceDur,Ensemble_Mean,55.4705882352941,69,34.0296151298006,13,82,5.2,93.4
2090,rcp26,MaxIceDur,FLake,0.117647058823529,0,0.485071250072666,0,0,0,0.399999999999999
2090,rcp26,MaxIceDur,GLM,15.2352941176471,11,13.2123493925414,8,22,0,40.4
2090,rcp26,MaxIceDur,GOTM,16.3529411764706,16,8.1389585979303,10,20,5.2,29.4
2090,rcp26,MaxIceDur,MyLake,48.5882352941176,61,33.9798815910411,0,72,0,83
2090,rcp26,MaxIceDur,Simstrat,0,0,0,0,0,0,0
2090,rcp45,HiceMax,Ensemble_Mean,0.0263386799436476,0.0193999890238047,0.0245152859008487,0.00978863704949617,0.0250408515334129,0.00647167395800352,0.0701146907545626
2090,rcp45,HiceMax,FLake,0,0,0,0,0,0,0
2090,rcp45,HiceMax,GLM,0.0458861672215992,0.0622892305254936,0.0456917198111114,0,0.0760364849120378,0,0.11092340759933
2090,rcp45,HiceMax,GOTM,0.0632248514642318,0.0526082124561071,0.0287679848468439,0.0419352110475302,0.0845622438937426,0.0323583697900176,0.114962164312601
2090,rcp45,HiceMax,MyLake,0.0575245373830613,0,0.0970845433285123,0,0.0837312927469611,0,0.233288343250751
2090,rcp45,HiceMax,Simstrat,0,0,0,0,0,0,0
2090,rcp45,IceOff,Ensemble_Mean,64.2777777777778,57.5,22.3522746718659,50.5,68.5,40.95,107.45
2090,rcp45,IceOff,FLake,NA,NA,NA,NA,NA,NA,NA
2090,rcp45,IceOff,GLM,NA,NA,NA,63.5,72,61.9,78.55
2090,rcp45,IceOff,GOTM,50.8888888888889,51.5,6.77268639800719,49,55.75,40.95,59.15
2090,rcp45,IceOff,MyLake,NA,NA,NA,61,100.5,48.8,109.1
2090,rcp45,IceOff,Simstrat,NA,NA,NA,NA,NA,NA,NA
2090,rcp45,IceOn,Ensemble_Mean,37.5555555555556,40,12.5427373981085,25.5,49.5,17,51.3
2090,rcp45,IceOn,FLake,NA,NA,NA,NA,NA,NA,NA
2090,rcp45,IceOn,GLM,NA,NA,NA,51.25,66,42.85,68.55
2090,rcp45,IceOn,GOTM,38.7777777777778,40,9.47166396683569,35.25,43.75,21.85,51.3
2090,rcp45,IceOn,MyLake,NA,NA,NA,29,43,17,44.7
2090,rcp45,IceOn,Simstrat,NA,NA,NA,NA,NA,NA,NA
2090,rcp45,MaxIceDur,Ensemble_Mean,26.7222222222222,12.5,28.9051299244219,8.5,27.75,4,78.8
2090,rcp45,MaxIceDur,FLake,0,0,0,0,0,0,0
2090,rcp45,MaxIceDur,GLM,6.44444444444444,3,9.04382936997391,0,8.5,0,27.15
2090,rcp45,MaxIceDur,GOTM,12.1111111111111,9.5,7.41928242042227,8,14.5,4,27.45
2090,rcp45,MaxIceDur,MyLake,18.0555555555556,0,30.155425269802,0,21.75,0,76.15
2090,rcp45,MaxIceDur,Simstrat,0,0,0,0,0,0,0
2090,rcp85,HiceMax,Ensemble_Mean,0.00275265579693951,0,0.00486998391678624,0,0.00613536592572927,0,0.00936772182583809
2090,rcp85,HiceMax,FLake,0,0,0,0,0,0,0
2090,rcp85,HiceMax,GLM,0,0,0,0,0,0,0
2090,rcp85,HiceMax,GOTM,0.0129758276161738,0,0.021828472208547,0,0.0306768296286464,0,0.0468386091291904
2090,rcp85,HiceMax,MyLake,0.000787451368523762,0,0.00384030153940371,0,0,0,0.00165042732842266
2090,rcp85,HiceMax,Simstrat,0,0,0,0,0,0,0
2090,rcp85,IceOff,Ensemble_Mean,NA,NA,NA,33,53,31.5,61
2090,rcp85,IceOff,FLake,NA,NA,NA,NA,NA,NA,NA
2090,rcp85,IceOff,GLM,NA,NA,NA,NA,NA,NA,NA
2090,rcp85,IceOff,GOTM,NA,NA,NA,32.75,53.5,31.45,61.6
2090,rcp85,IceOff,MyLake,NA,NA,NA,32.5,33.5,32.1,33.9
2090,rcp85,IceOff,Simstrat,NA,NA,NA,NA,NA,NA,NA
2090,rcp85,IceOn,Ensemble_Mean,NA,NA,NA,29,47,21.5,56
2090,rcp85,IceOn,FLake,NA,NA,NA,NA,NA,NA,NA
2090,rcp85,IceOn,GLM,NA,NA,NA,NA,NA,NA,NA
2090,rcp85,IceOn,GOTM,NA,NA,NA,29,47.5,21.45,56.3
2090,rcp85,IceOn,MyLake,NA,NA,NA,27.75,31.25,26.35,32.65
2090,rcp85,IceOn,Simstrat,NA,NA,NA,NA,NA,NA,NA
2090,rcp85,MaxIceDur,Ensemble_Mean,1.9375,0,3.58255180274547,0,2.25,0,9.9
2090,rcp85,MaxIceDur,FLake,0,0,0,0,0,0,0
2090,rcp85,MaxIceDur,GLM,0,0,0,0,0,0,0
2090,rcp85,MaxIceDur,GOTM,1.90625,0,3.59533187485141,0,2.25,0,9.9
2090,rcp85,MaxIceDur,MyLake,0.21875,0,1.06965098317463,0,0,0,0.449999999999999
2090,rcp85,MaxIceDur,Simstrat,0,0,0,0,0,0,0
2091,rcp26,HiceMax,Ensemble_Mean,0.0566239017116673,0.0444664970040321,0.0506459446791123,0.0195675455033779,0.0739002641290426,0.00760998867452145,0.14846794962883
2091,rcp26,HiceMax,FLake,0.017519758466412,0,0.0440332544680611,0,0,0,0.130666995048523
2091,rcp26,HiceMax,GLM,0.0790503399775309,0.0897734090685844,0.0444134985823061,0.0651255622506142,0.113756030797958,0,0.131813529133797
2091,rcp26,HiceMax,GOTM,0.0872338748372653,0.0827865451574326,0.0335634753839327,0.0581055469810963,0.115975439548492,0.0380499433726072,0.133347469568253
2091,rcp26,HiceMax,MyLake,0.106285114745226,0.123221859335899,0.118921638595105,0,0.163062125444412,0,0.318464761972427
2091,rcp26,HiceMax,Simstrat,0.0720182359218597,0,0.162010292842301,0,0,0,0.407584011554718
2091,rcp26,IceOff,Ensemble_Mean,71.7058823529412,82,30.1221776808267,42,91,35.6,114.6
2091,rcp26,IceOff,FLake,NA,NA,NA,55,59.5,52.6,60.7
2091,rcp26,IceOff,GLM,NA,NA,NA,59.5,67.5,49.65,75.05
2091,rcp26,IceOff,GOTM,37.4705882352941,36,7.57559937446226,34,42,28.8,46.2
2091,rcp26,IceOff,MyLake,NA,NA,NA,83.25,107,53.95,115.65
2091,rcp26,IceOff,Simstrat,NA,NA,NA,103,114.5,95.8,116.5
2091,rcp26,IceOn,Ensemble_Mean,18.0588235294118,18,15.5139879956577,11,26,-3,42.6
2091,rcp26,IceOn,FLake,NA,NA,NA,27,33,27,37.8
2091,rcp26,IceOn,GLM,NA,NA,NA,21,56,18.3,64.4
2091,rcp26,IceOn,GOTM,16.1176470588235,17,11.1628981056734,11,23,-3,29.4
2091,rcp26,IceOn,MyLake,NA,NA,NA,12.5,24.25,-1.1,30.65
2091,rcp26,IceOn,Simstrat,NA,NA,NA,27.5,35,27.1,40.6
2091,rcp26,MaxIceDur,Ensemble_Mean,53.6470588235294,67,39.8339383824751,20,84,8.8,115.4
2091,rcp26,MaxIceDur,FLake,4.58823529411765,0,10.9775841122342,0,0,0,31.6
2091,rcp26,MaxIceDur,GLM,19.4117647058824,17,15.9611200403097,4,36,0,41.2
2091,rcp26,MaxIceDur,GOTM,21.3529411764706,20,9.90543522813731,12,31,8.8,35
2091,rcp26,MaxIceDur,MyLake,43.4117647058824,63,42.5999689312231,0,80,0,98.8
2091,rcp26,MaxIceDur,Simstrat,13.2941176470588,0,30.4605579107687,0,0,0,85.8
2091,rcp45,HiceMax,Ensemble_Mean,0.0361300225473112,0.0297640424221754,0.0265847774833954,0.0166254842653871,0.0568370252847671,0.00836467545479536,0.0727744795382022
2091,rcp45,HiceMax,FLake,0,0,0,0,0,0,0
2091,rcp45,HiceMax,GLM,0.0523864254355431,0.059611713513732,0.042845055920997,0,0.0849125888198614,0,0.111791792884469
2091,rcp45,HiceMax,GOTM,0.0718603496336275,0.0771713852882385,0.0339954416178019,0.0514834970235825,0.0825296770781279,0.0282092714682221,0.122980411723256
2091,rcp45,HiceMax,MyLake,0.0846983176371497,0.0900935977697372,0.0833293027144312,0.000826002738904208,0.155182868242264,0,0.206488767266273
2091,rcp45,HiceMax,Simstrat,0.0152922223011653,0,0.0648794045313967,0,0,0,0.0412890002131458
2091,rcp45,IceOff,Ensemble_Mean,NA,NA,NA,58,95,49.2,103
2091,rcp45,IceOff,FLake,NA,NA,NA,NA,NA,NA,NA
2091,rcp45,IceOff,GLM,NA,NA,NA,61.75,70.25,56.3,80.8
2091,rcp45,IceOff,GOTM,NA,NA,NA,45,61,38,65.4
2091,rcp45,IceOff,MyLake,NA,NA,NA,64,99,29,105
2091,rcp45,IceOff,Simstrat,NA,NA,NA,80,80,80,80
2091,rcp45,IceOn,Ensemble_Mean,NA,NA,NA,27,39,14.2,54
2091,rcp45,IceOn,FLake,NA,NA,NA,NA,NA,NA,NA
2091,rcp45,IceOn,GLM,NA,NA,NA,47.75,67.5,37.55,78.7
2091,rcp45,IceOn,GOTM,NA,NA,NA,33,39,26.8,54
2091,rcp45,IceOn,MyLake,NA,NA,NA,23,43,14.6,50.6
2091,rcp45,IceOn,Simstrat,NA,NA,NA,36,36,36,36
2091,rcp45,MaxIceDur,Ensemble_Mean,40.5555555555556,44.5,27.931054238064,19.5,64,2.55,74.4
2091,rcp45,MaxIceDur,FLake,0,0,0,0,0,0,0
2091,rcp45,MaxIceDur,GLM,6.44444444444444,2,8.3046565408473,0,14.5,0,19.9
2091,rcp45,MaxIceDur,GOTM,14.6666666666667,17,7.45180593981794,8.75,20.5,2.55,23.75
2091,rcp45,MaxIceDur,MyLake,33.1111111111111,35.5,32.2050213273149,0.5,61.75,0,74.4
2091,rcp45,MaxIceDur,Simstrat,2.44444444444444,0,10.3708994574027,0,0,0,6.59999999999994
2091,rcp85,HiceMax,Ensemble_Mean,0.0106955745693995,0.00717457123100758,0.0135802989892945,0,0.0139403738081455,0,0.0389037051796913
2091,rcp85,HiceMax,FLake,0,0,0,0,0,0,0
2091,rcp85,HiceMax,GLM,0,0,0,0,0,0,0
2091,rcp85,HiceMax,GOTM,0.0394030197057873,0.0358728561550379,0.0426685690766527,0,0.0673009064048529,0,0.117110533639789
2091,rcp85,HiceMax,MyLake,0.0197733187669655,0,0.0470187662602797,0,0,0,0.130265386402607
2091,rcp85,HiceMax,Simstrat,0,0,0,0,0,0,0
2091,rcp85,IceOff,Ensemble_Mean,NA,NA,NA,52.5,76.75,40.7,86.05
2091,rcp85,IceOff,FLake,NA,NA,NA,NA,NA,NA,NA
2091,rcp85,IceOff,GLM,NA,NA,NA,NA,NA,NA,NA
2091,rcp85,IceOff,GOTM,NA,NA,NA,52.5,61.75,40.7,70
2091,rcp85,IceOff,MyLake,NA,NA,NA,79,85,53.5,90.25
2091,rcp85,IceOff,Simstrat,NA,NA,NA,NA,NA,NA,NA
2091,rcp85,IceOn,Ensemble_Mean,NA,NA,NA,39,52.5,29.7,61.15
2091,rcp85,IceOn,FLake,NA,NA,NA,NA,NA,NA,NA
2091,rcp85,IceOn,GLM,NA,NA,NA,NA,NA,NA,NA
2091,rcp85,IceOn,GOTM,NA,NA,NA,39.25,54.5,29.7,61.15
2091,rcp85,IceOn,MyLake,NA,NA,NA,40.5,43,33.25,48.25
2091,rcp85,IceOn,Simstrat,NA,NA,NA,NA,NA,NA,NA
2091,rcp85,MaxIceDur,Ensemble_Mean,10.5625,4.5,16.289591967008,0,11.25,0,46
2091,rcp85,MaxIceDur,FLake,0,0,0,0,0,0,0
2091,rcp85,MaxIceDur,GLM,0,0,0,0,0,0,0
2091,rcp85,MaxIceDur,GOTM,5.625,4.5,5.91744277811438,0,11,0,15.45
2091,rcp85,MaxIceDur,MyLake,6.75,0,16.3411216893002,0,0,0,43.9
2091,rcp85,MaxIceDur,Simstrat,0,0,0,0,0,0,0
2092,rcp26,HiceMax,Ensemble_Mean,0.0454589342588888,0.049002668261528,0.0193674274360174,0.0329464644193649,0.0551766216754913,0.0180596205592155,0.0744246769696474
2092,rcp26,HiceMax,FLake,0.00284339421812226,0,0.0117236146965886,0,0,0,0.00966754034161564
2092,rcp26,HiceMax,GLM,0.0694310172077487,0.0713074207305908,0.031264385087083,0.0582910552620888,0.0811613351106644,0,0.115242044627666
2092,rcp26,HiceMax,GOTM,0.102204485632041,0.108014672994614,0.0286813300905045,0.0788993686437607,0.124015308916569,0.0635328643023968,0.138911217451096
2092,rcp26,HiceMax,MyLake,0.135950872729368,0.137927740812302,0.0935037696892966,0.100974723696709,0.164732322096825,0,0.280990475416183
2092,rcp26,HiceMax,Simstrat,0,0,0,0,0,0,0
2092,rcp26,IceOff,Ensemble_Mean,84.4705882352941,91,28.5418938734337,86,106,22,109.2
2092,rcp26,IceOff,FLake,NA,NA,NA,51,51,51,51
2092,rcp26,IceOff,GLM,NA,NA,NA,50.5,68,47.1,73
2092,rcp26,IceOff,GOTM,37.0588235294118,41,13.1931354699863,22,47,21,57.2
2092,rcp26,IceOff,MyLake,NA,NA,NA,86.5,107,26.8,109.3
2092,rcp26,IceOff,Simstrat,NA,NA,NA,NA,NA,NA,NA
2092,rcp26,IceOn,Ensemble_Mean,19.5882352941176,19,11.1302449632152,11,25,5.6,41.2
2092,rcp26,IceOn,FLake,NA,NA,NA,39,39,39,39
2092,rcp26,IceOn,GLM,NA,NA,NA,39.5,58.5,30.5,67.8
2092,rcp26,IceOn,GOTM,18.4117647058824,17,11.9898854432049,9,25,3.6,42
2092,rcp26,IceOn,MyLake,NA,NA,NA,17.5,27,9.7,38.2
2092,rcp26,IceOn,Simstrat,NA,NA,NA,NA,NA,NA,NA
2092,rcp26,MaxIceDur,Ensemble_Mean,64.8823529411765,77,30.2280547524588,62,83,8,99.2
2092,rcp26,MaxIceDur,FLake,0.705882352941177,0,2.910427500436,0,0,0,2.39999999999999
2092,rcp26,MaxIceDur,GLM,9.29411764705882,7,8.68738097675554,4,14,0,27.4
2092,rcp26,MaxIceDur,GOTM,18.6470588235294,16,7.41570273533288,15,24,8,30
2092,rcp26,MaxIceDur,MyLake,57.7647058823529,72,33.0028964860751,59,81,0,86.4
2092,rcp26,MaxIceDur,Simstrat,0,0,0,0,0,0,0
2092,rcp45,HiceMax,Ensemble_Mean,0.0194856801587674,0.0126539073884487,0.017939841153935,0.00696124378591776,0.0274245406500995,0,0.0534482532739639
2092,rcp45,HiceMax,FLake,0,0,0,0,0,0,0
2092,rcp45,HiceMax,GLM,0.0312796750416358,0,0.03687724122038,0,0.0646539553999901,0,0.0867137730121612
2092,rcp45,HiceMax,GOTM,0.0544049275211162,0.0502849873155355,0.0336242658929921,0.0348062189295888,0.0733508933335543,0,0.104592667892575
2092,rcp45,HiceMax,MyLake,0.0366491343981276,0,0.0676986325608208,0,0.0174739707726985,0,0.172631324827671
2092,rcp45,HiceMax,Simstrat,0,0,0,0,0,0,0
2092,rcp45,IceOff,Ensemble_Mean,NA,NA,NA,46.25,80.25,42.75,112
2092,rcp45,IceOff,FLake,NA,NA,NA,NA,NA,NA,NA
2092,rcp45,IceOff,GLM,NA,NA,NA,63.75,66,60.4,81.6
2092,rcp45,IceOff,GOTM,NA,NA,NA,43.75,58.25,42.75,73.25
2092,rcp45,IceOff,MyLake,NA,NA,NA,38.25,105.5,33.4,115.2
2092,rcp45,IceOff,Simstrat,NA,NA,NA,NA,NA,NA,NA
2092,rcp45,IceOn,Ensemble_Mean,NA,NA,NA,30,49,21.5,66
2092,rcp45,IceOn,FLake,NA,NA,NA,NA,NA,NA,NA
2092,rcp45,IceOn,GLM,NA,NA,NA,50.75,61.25,50,77.35
2092,rcp45,IceOn,GOTM,NA,NA,NA,30,49,21.5,66
2092,rcp45,IceOn,MyLake,NA,NA,NA,30.75,38.5,26.1,57.3
2092,rcp45,IceOn,Simstrat,NA,NA,NA,NA,NA,NA,NA
2092,rcp45,MaxIceDur,Ensemble_Mean,22.9444444444444,9.5,30.8229712317868,5.25,21.5,0,91.3
2092,rcp45,MaxIceDur,FLake,0,0,0,0,0,0,0
2092,rcp45,MaxIceDur,GLM,3.66666666666667,0,5.22437724968812,0,5.75,0,13.3
2092,rcp45,MaxIceDur,GOTM,10.6666666666667,9.5,8.0146923907064,5.25,16.25,0,23.45
2092,rcp45,MaxIceDur,MyLake,16.4444444444444,0,30.7900331891807,0,5,0,81.05
2092,rcp45,MaxIceDur,Simstrat,0,0,0,0,0,0,0
2092,rcp85,HiceMax,Ensemble_Mean,0.00762209266831633,0.00657483604736626,0.00755423226416622,0,0.0138566695153713,0,0.0198177057132125
2092,rcp85,HiceMax,FLake,0,0,0,0,0,0,0
2092,rcp85,HiceMax,GLM,0.00200401968322694,0,0.0113364472611287,0,0,0,0
2092,rcp85,HiceMax,GOTM,0.035892705549486,0.0295987827703357,0.0359896786451833,0,0.0603350745514035,0,0.0970675360411406
2092,rcp85,HiceMax,MyLake,0.0018479166446923,0,0.00496855041536362,0,0,0,0.0116404162487015
2092,rcp85,HiceMax,Simstrat,0,0,0,0,0,0,0
2092,rcp85,IceOff,Ensemble_Mean,NA,NA,NA,29.75,54,27.8,67.3
2092,rcp85,IceOff,FLake,NA,NA,NA,NA,NA,NA,NA
2092,rcp85,IceOff,GLM,NA,NA,NA,72,72,72,72
2092,rcp85,IceOff,GOTM,NA,NA,NA,31,55,28.9,67.6
2092,rcp85,IceOff,MyLake,NA,NA,NA,29,47,22.6,50.8
2092,rcp85,IceOff,Simstrat,NA,NA,NA,NA,NA,NA,NA
2092,rcp85,IceOn,Ensemble_Mean,NA,NA,NA,19.75,45.25,16,65.1
2092,rcp85,IceOn,FLake,NA,NA,NA,NA,NA,NA,NA
2092,rcp85,IceOn,GLM,NA,NA,NA,68,68,68,68
2092,rcp85,IceOn,GOTM,NA,NA,NA,19.5,45.5,16,65.2
2092,rcp85,IceOn,MyLake,NA,NA,NA,27.5,45,20.6,46
2092,rcp85,IceOn,Simstrat,NA,NA,NA,NA,NA,NA,NA
2092,rcp85,MaxIceDur,Ensemble_Mean,6.1875,3.5,7.09128269938385,0,11.25,0,18.95
2092,rcp85,MaxIceDur,FLake,0,0,0,0,0,0,0
2092,rcp85,MaxIceDur,GLM,0.125,0,0.707106781186548,0,0,0,0
2092,rcp85,MaxIceDur,GOTM,6.125,3.5,7.13803985021279,0,11.25,0,18.95
2092,rcp85,MaxIceDur,MyLake,0.53125,0,1.34366794573179,0,0,0,2.9
2092,rcp85,MaxIceDur,Simstrat,0,0,0,0,0,0,0
2093,rcp26,HiceMax,Ensemble_Mean,0.0477916739826255,0.0251276962459087,0.0461772163009147,0.0143374234437942,0.0783712960779667,0.0074478143453598,0.137071530818939
2093,rcp26,HiceMax,FLake,0.033692470368217,0,0.0848865521929692,0,0,0,0.250182199478149
2093,rcp26,HiceMax,GLM,0.0708363038652083,0.080157645046711,0.0598834603274377,0,0.114902012050152,0,0.151329520344734
2093,rcp26,HiceMax,GOTM,0.0864927102537716,0.0735347419977188,0.044456184311488,0.0653414577245712,0.102347142994404,0.037239071726799,0.159140595793724
2093,rcp26,HiceMax,MyLake,0.0962606764455011,0.00559883518144488,0.129140685660991,0.000229375014896505,0.159336805343628,0,0.313581210374832
2093,rcp26,HiceMax,Simstrat,0.0160770591567544,0,0.0662874130526021,0,0,0,0.0546620011329649
2093,rcp26,IceOff,Ensemble_Mean,NA,NA,NA,31.5,99.25,27.75,108.5
2093,rcp26,IceOff,FLake,NA,NA,NA,69.5,72.5,68.3,73.7
2093,rcp26,IceOff,GLM,NA,NA,NA,60,83.5,48.5,94.5
2093,rcp26,IceOff,GOTM,NA,NA,NA,29.5,39.25,25.5,54
2093,rcp26,IceOff,MyLake,NA,NA,NA,25,100,19.8,109.4
2093,rcp26,IceOff,Simstrat,NA,NA,NA,89,89,89,89
2093,rcp26,IceOn,Ensemble_Mean,NA,NA,NA,5.75,26.25,-11.75,43
2093,rcp26,IceOn,FLake,NA,NA,NA,20,41,20,57.8
2093,rcp26,IceOn,GLM,NA,NA,NA,23.5,53,9,58
2093,rcp26,IceOn,GOTM,NA,NA,NA,5.75,23,-11.75,40
2093,rcp26,IceOn,MyLake,NA,NA,NA,1,25,-9.4,48
2093,rcp26,IceOn,Simstrat,NA,NA,NA,30,30,30,30
2093,rcp26,MaxIceDur,Ensemble_Mean,46,20,42.2255846614348,15,72,4.8,113.2
2093,rcp26,MaxIceDur,FLake,6.52941176470588,0,17.3713760503408,0,0,0,51.6
2093,rcp26,MaxIceDur,GLM,23.3529411764706,13,26.5092935978842,0,45,0,71.4
2093,rcp26,MaxIceDur,GOTM,19.6470588235294,16,12.7619609409692,14,23,4.8,41.6
2093,rcp26,MaxIceDur,MyLake,35.7647058823529,3,46.0306004356948,0,64,0,109.6
2093,rcp26,MaxIceDur,Simstrat,3.47058823529412,0,14.3096018771436,0,0,0,11.8
2093,rcp45,HiceMax,Ensemble_Mean,0.0370299217601617,0.0195400755852461,0.0428779191210227,0.00620500696823001,0.0542615510523319,0,0.129095586910844
2093,rcp45,HiceMax,FLake,0,0,0,0,0,0,0
2093,rcp45,HiceMax,GLM,0.0375266807774703,0.0327596180140972,0.0388802871625494,0,0.0767737757414579,0,0.0805381581187248
2093,rcp45,HiceMax,GOTM,0.0602883200885521,0.0636913776397705,0.041434482382597,0.0295839575119317,0.0821372717618942,0,0.12200469262898
2093,rcp45,HiceMax,MyLake,0.0807443502837689,0.0273186579579487,0.0965591321128999,0,0.161734580993652,0,0.245391391217709
2093,rcp45,HiceMax,Simstrat,0.034801110625267,0,0.102144653537741,0,0,0,0.286238990724087
2093,rcp45,IceOff,Ensemble_Mean,NA,NA,NA,61.5,87.5,39,104.2
2093,rcp45,IceOff,FLake,NA,NA,NA,NA,NA,NA,NA
2093,rcp45,IceOff,GLM,NA,NA,NA,52,63,46.2,65.2
2093,rcp45,IceOff,GOTM,NA,NA,NA,40.5,58.5,38,66.6
2093,rcp45,IceOff,MyLake,NA,NA,NA,68.5,87.5,30.5,105
2093,rcp45,IceOff,Simstrat,NA,NA,NA,84.25,94.75,80.05,98.95
2093,rcp45,IceOn,Ensemble_Mean,NA,NA,NA,24,37.5,18.4,62.9
2093,rcp45,IceOn,FLake,NA,NA,NA,NA,NA,NA,NA
2093,rcp45,IceOn,GLM,NA,NA,NA,46,52,40.4,54.6
2093,rcp45,IceOn,GOTM,NA,NA,NA,24,44,19.8,62.9
2093,rcp45,IceOn,MyLake,NA,NA,NA,26.5,35.5,22,41.5
2093,rcp45,IceOn,Simstrat,NA,NA,NA,33.5,34.5,33.1,34.9
2093,rcp45,MaxIceDur,Ensemble_Mean,33.6666666666667,30.5,30.1506023742381,5.25,57.75,0,78.85
2093,rcp45,MaxIceDur,FLake,0,0,0,0,0,0,0
2093,rcp45,MaxIceDur,GLM,4.38888888888889,2.5,4.96029990659826,0,8.75,0,12.3
2093,rcp45,MaxIceDur,GOTM,13,13.5,9.95873840344425,3.25,21.75,0,28.3
2093,rcp45,MaxIceDur,MyLake,26.8888888888889,17.5,30.2652759462817,0,47.75,0,68.6499999999999
2093,rcp45,MaxIceDur,Simstrat,6.16666666666667,0,18.2410332524681,0,0,0,48.85
2093,rcp85,HiceMax,Ensemble_Mean,0.00139013575389981,0,0.00478704758159572,0,0,0,0.00776449754834175
2093,rcp85,HiceMax,FLake,0,0,0,0,0,0,0
2093,rcp85,HiceMax,GLM,0,0,0,0,0,0,0
2093,rcp85,HiceMax,GOTM,0.00540086289402097,0,0.0164577955925992,0,0,0,0.0388224877417087
2093,rcp85,HiceMax,MyLake,0.00253712292760611,0,0.0143521346145131,0,0,0,0
2093,rcp85,HiceMax,Simstrat,0,0,0,0,0,0,0
2093,rcp85,IceOff,Ensemble_Mean,NA,NA,NA,48.25,59.25,41.65,67.05
2093,rcp85,IceOff,FLake,NA,NA,NA,NA,NA,NA,NA
2093,rcp85,IceOff,GLM,NA,NA,NA,NA,NA,NA,NA
2093,rcp85,IceOff,GOTM,NA,NA,NA,46.75,52.25,41.35,55.25
2093,rcp85,IceOff,MyLake,NA,NA,NA,69,69,69,69
2093,rcp85,IceOff,Simstrat,NA,NA,NA,NA,NA,NA,NA
2093,rcp85,IceOn,Ensemble_Mean,NA,NA,NA,38.5,46,37.3,50.8
2093,rcp85,IceOn,FLake,NA,NA,NA,NA,NA,NA,NA
2093,rcp85,IceOn,GLM,NA,NA,NA,NA,NA,NA,NA
2093,rcp85,IceOn,GOTM,NA,NA,NA,39,46,39,50.8
2093,rcp85,IceOn,MyLake,NA,NA,NA,37,37,37,37
2093,rcp85,IceOn,Simstrat,NA,NA,NA,NA,NA,NA,NA
2093,rcp85,MaxIceDur,Ensemble_Mean,1.375,0,5.76278382549223,0,0,0,5.35
2093,rcp85,MaxIceDur,FLake,0,0,0,0,0,0,0
2093,rcp85,MaxIceDur,GLM,0,0,0,0,0,0,0
2093,rcp85,MaxIceDur,GOTM,0.6875,0,2.20611320740142,0,0,0,5.35
2093,rcp85,MaxIceDur,MyLake,1,0,5.65685424949238,0,0,0,0
2093,rcp85,MaxIceDur,Simstrat,0,0,0,0,0,0,0
2094,rcp26,HiceMax,Ensemble_Mean,0.0405912375515875,0.0272012382745743,0.0332518420393039,0.0140187340788543,0.052663853764534,0.00650253616273403,0.0949543803930282
2094,rcp26,HiceMax,FLake,0.022132529055371,0,0.0643340366802202,0,0,0,0.162089797854423
2094,rcp26,HiceMax,GLM,0.0583017560489037,0.0714619755744934,0.0408958367634362,0,0.0819611325860023,0,0.102573934197426
2094,rcp26,HiceMax,GOTM,0.0699910665040507,0.0725542232394218,0.02709992118336,0.0442355237901211,0.0910341963171959,0.0325126808136702,0.108560389280319
2094,rcp26,HiceMax,MyLake,0.0764947167378576,0.00782193429768085,0.0911081149662848,0,0.146622359752655,0,0.218574866652489
2094,rcp26,HiceMax,Simstrat,0.00931529437794405,0,0.0384079426539857,0,0,0,0.0316720008850097
2094,rcp26,IceOff,Ensemble_Mean,67.0588235294118,67,23.1934004304977,56,92,26.8,94.6
2094,rcp26,IceOff,FLake,NA,NA,NA,62.25,64.75,61.25,65.75
2094,rcp26,IceOff,GLM,NA,NA,NA,59,64.75,57.1,74.6
2094,rcp26,IceOff,GOTM,47.8823529411765,49,11.1572977964042,45,58,26.8,59.6
2094,rcp26,IceOff,MyLake,NA,NA,NA,61,92,48,95.5
2094,rcp26,IceOff,Simstrat,NA,NA,NA,66,66,66,66
2094,rcp26,IceOn,Ensemble_Mean,28.4705882352941,29,13.2198602822554,19,37,12,44.6
2094,rcp26,IceOn,FLake,NA,NA,NA,31.25,31.75,31.05,31.95
2094,rcp26,IceOn,GLM,NA,NA,NA,38.25,54.25,21.5,55.45
2094,rcp26,IceOn,GOTM,28.5294117647059,29,13.1772419679671,19,37,12,44.6
2094,rcp26,IceOn,MyLake,NA,NA,NA,19,47,11,50.5
2094,rcp26,IceOn,Simstrat,NA,NA,NA,48,48,48,48
2094,rcp26,MaxIceDur,Ensemble_Mean,38.5882352941176,35,28.3440002988494,16,71,3.8,74.8
2094,rcp26,MaxIceDur,FLake,3.76470588235294,0,10.6801767995941,0,0,0,30.2
2094,rcp26,MaxIceDur,GLM,14,10,13.4443296597488,0,26,0,35
2094,rcp26,MaxIceDur,GOTM,19.3529411764706,20,10.0619405215308,11,25,3.8,32.4
2094,rcp26,MaxIceDur,MyLake,28.8823529411765,6,33.4531058964283,0,70,0,74.8
2094,rcp26,MaxIceDur,Simstrat,1.05882352941176,0,4.36564125065399,0,0,0,3.59999999999999
