"",77.800
981.0000,1.3909E+002
982.0000,1.3992E+002
983.0000,1.3754E+002
984.0000,1.3174E+002
985.0000,7.9888E+001
986.0000,1.2114E+002
987.0000,5.4609E+001
988.0000,6.0917E+001
989.0000,5.5863E+001
990.0000,1.2352E+002
991.0000,1.3001E+002
992.0000,1.2517E+002
993.0000,1.2322E+002
994.0000,1.2601E+002
995.0000,1.2629E+002
996.0000,1.1624E+002
997.0000,8.6952E+001
998.0000,1.2214E+002
999.0000,1.2160E+002
1000.0000,1.0594E+002
1001.0000,1.0448E+002
1002.0000,7.8894E+001
1003.0000,1.0902E+002
1004.0000,8.8293E+001
1005.0000,1.1499E+002
1006.0000,8.8754E+001
1007.0000,5.3489E+001
1008.0000,7.2679E+001
1009.0000,9.0412E+001
1010.0000,5.7519E+001
1011.0000,2.5290E+001
1012.0000,7.5262E+001
1013.0000,1.0610E+002
1014.0000,1.0981E+002
1015.0000,1.0493E+002
1016.0000,1.0561E+002
1017.0000,1.0276E+002
1018.0000,8.0387E+001
1019.0000,6.5523E+001
1020.0000,9.8213E+001
1021.0000,8.8517E+001
1022.0000,9.3653E+001
1023.0000,9.4171E+001
1024.0000,9.3279E+001
1025.0000,9.2044E+001
1026.0000,9.2727E+001
1027.0000,2.3557E+001
1028.0000,5.2032E+001
1029.0000,8.8043E+001
1030.0000,8.7883E+001
1031.0000,8.2121E+001
1032.0000,4.1584E+001
1033.0000,3.3050E+001
1034.0000,4.8484E+001
1035.0000,5.7563E+001
1036.0000,8.0904E+001
1037.0000,3.1077E+001
1038.0000,6.6561E+001
1039.0000,5.8114E+001
1040.0000,6.4260E+001
1041.0000,7.6814E+001
1042.0000,7.7074E+001
1043.0000,4.2230E+001
1044.0000,3.1279E+001
1045.0000,5.4586E+001
1046.0000,4.6611E+001
1047.0000,2.4953E+001
1048.0000,6.7487E+001
1049.0000,6.9750E+001
1050.0000,5.1111E+001
1051.0000,3.3446E+001
1052.0000,6.3643E+001
1053.0000,3.9590E+001
1054.0000,4.7501E+001
1055.0000,5.1652E+001
1056.0000,5.9251E+001
1057.0000,6.3730E+001
1058.0000,5.6251E+001
1059.0000,4.9076E+001
1060.0000,5.7119E+001
1061.0000,5.6096E+001
1062.0000,5.2283E+001
1063.0000,4.8570E+001
1064.0000,2.6226E+001
1065.0000,3.7137E+001
1066.0000,4.8535E+001
1067.0000,3.2016E+001
